0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.000000000000000000e+00
6.760999999999999943e+01 3.213513036161707442e-02
6.762000000000000455e+01 3.246950414600257434e-02
6.762999999999999545e+01 3.219808994928642643e-02
6.760999999999999943e+01 3.213513036161707442e-02
6.762999999999999545e+01 3.219808994928642643e-02
